game_id,season,week,site,kickoff_local,temp,wind,gust,precip
2021_12_PIT_CIN,2021,12,CIN,2021-11-28 13:00:00,41.1,9.0,19.9,0.0
2021_13_LAC_CIN,2021,13,CIN,2021-12-05 13:00:00,49.5,7.5,16.6,0.0
2021_14_SF_CIN,2021,14,CIN,2021-12-12 16:00:00,47.1,9.0,19.9,0.0
2021_16_BAL_CIN,2021,16,CIN,2021-12-26 13:00:00,50.2,0.4,6.7,0.0
2021_17_KC_CIN,2021,17,CIN,2022-01-02 13:00:00,34.5,10.3,21.7,0.0
2021_19_LV_CIN,2021,19,CIN,2022-01-15 16:00:00,34.1,9.5,20.6,0.0
2022_01_PIT_CIN,2022,1,CIN,2022-09-11 13:00:00,75.2,7.2,18.1,0.004
2022_04_MIA_CIN,2022,4,CIN,2022-09-29 20:00:00,57.7,6.8,12.8,0.0
2022_07_ATL_CIN,2022,7,CIN,2022-10-23 13:00:00,73.9,8.7,19.0,0.0
2022_09_CAR_CIN,2022,9,CIN,2022-11-06 13:00:00,66.3,7.9,18.3,0.0
2022_13_KC_CIN,2022,13,CIN,2022-12-04 16:00:00,41.1,4.4,12.3,0.0
2022_14_CLE_CIN,2022,14,CIN,2022-12-11 13:00:00,44.2,4.8,12.3,0.0
2022_18_BAL_CIN,2022,18,CIN,2023-01-08 13:00:00,37.9,5.0,12.5,0.0
2022_19_BAL_CIN,2022,19,CIN,2023-01-15 20:00:00,31.3,6.8,10.1,0.0
2023_02_BAL_CIN,2023,2,CIN,2023-09-17 13:00:00,73.2,3.2,12.1,0.0
2023_03_LA_CIN,2023,3,CIN,2023-09-25 20:00:00,68.5,5.7,14.1,0.0
2023_06_SEA_CIN,2023,6,CIN,2023-10-15 13:00:00,56.8,10.6,22.6,0.0
2023_09_BUF_CIN,2023,9,CIN,2023-11-05 20:00:00,50.0,4.2,4.9,0.0
2023_10_HOU_CIN,2023,10,CIN,2023-11-12 13:00:00,51.4,7.4,17.2,0.0
2023_12_PIT_CIN,2023,12,CIN,2023-11-26 13:00:00,46.3,9.0,19.2,0.016
2023_14_IND_CIN,2023,14,CIN,2023-12-10 13:00:00,39.7,8.6,19.2,0.0
2023_15_MIN_CIN,2023,15,CIN,2023-12-16 13:00:00,49.9,6.7,15.0,0.0
2023_18_CLE_CIN,2023,18,CIN,2024-01-07 13:00:00,35.8,15.0,28.9,0.004
2024_01_NE_CIN,2024,1,CIN,2024-09-08 13:00:00,65.1,1.8,9.6,0.0
2024_03_WAS_CIN,2024,3,CIN,2024-09-23 20:00:00,75.9,2.7,4.9,0.012
2024_05_BAL_CIN,2024,5,CIN,2024-10-06 13:00:00,79.9,11.7,24.6,0.0
2024_08_PHI_CIN,2024,8,CIN,2024-10-27 13:00:00,56.4,3.8,12.3,0.0
2024_09_LV_CIN,2024,9,CIN,2024-11-03 13:00:00,62.4,6.9,16.1,0.0
2024_13_PIT_CIN,2024,13,CIN,2024-12-01 13:00:00,29.5,7.1,19.0,0.0
2024_16_CLE_CIN,2024,16,CIN,2024-12-22 13:00:00,30.2,2.8,12.3,0.0
2024_17_DEN_CIN,2024,17,CIN,2024-12-28 16:00:00,60.3,6.5,19.2,0.0
2025_02_JAX_CIN,2025,2,CIN,2025-09-14 13:00:00,83.0,3.0,12.3,0.0
2025_05_DET_CIN,2025,5,CIN,2025-10-05 16:00:00,82.0,6.3,17.7,0.0
2025_07_PIT_CIN,2025,7,CIN,2025-10-16 20:00:00,59.4,3.5,5.6,0.0
2025_08_NYJ_CIN,2025,8,CIN,2025-10-26 13:00:00,57.1,7.2,18.3,0.0
2025_09_CHI_CIN,2025,9,CIN,2025-11-02 13:00:00,47.9,2.0,7.8,0.0
2025_12_NE_CIN,2025,12,CIN,2025-11-23 13:00:00,51.4,3.5,11.9,0.0
2025_15_BAL_CIN,2025,15,CIN,2025-12-14 13:00:00,3.8,8.5,19.2,0.0
2025_17_ARI_CIN,2025,17,CIN,2025-12-28 13:00:00,63.2,13.4,27.5,0.004
2025_18_CLE_CIN,2025,18,CIN,2026-01-04 13:00:00,33.8,1.1,8.5,0.0
2013_01_MIA_CLE,2013,1,CLE,2013-09-08 13:00:00,71.5,13.6,25.1,0.0
2013_04_CIN_CLE,2013,4,CLE,2013-09-29 13:00:00,70.0,10.5,19.5,0.0
2013_05_BUF_CLE,2013,5,CLE,2013-10-03 20:00:00,69.4,6.3,11.4,0.0
2013_06_DET_CLE,2013,6,CLE,2013-10-13 13:00:00,67.5,6.3,11.9,0.024
2013_09_BAL_CLE,2013,9,CLE,2013-11-03 16:00:00,42.8,8.9,17.9,0.0
2013_12_PIT_CLE,2013,12,CLE,2013-11-24 13:00:00,26.0,15.9,29.3,0.0
2013_13_JAX_CLE,2013,13,CLE,2013-12-01 13:00:00,41.0,9.1,15.0,0.0
2013_15_CHI_CLE,2013,15,CLE,2013-12-15 13:00:00,25.4,18.8,28.4,0.004
2014_02_NO_CLE,2014,2,CLE,2014-09-14 13:00:00,58.3,2.6,11.0,0.0
2014_03_BAL_CLE,2014,3,CLE,2014-09-21 13:00:00,68.2,15.9,30.2,0.0
2014_06_PIT_CLE,2014,6,CLE,2014-10-12 13:00:00,58.5,8.0,18.6,0.0
2014_08_OAK_CLE,2014,8,CLE,2014-10-26 16:00:00,55.2,11.8,23.7,0.0
2014_09_TB_CLE,2014,9,CLE,2014-11-02 13:00:00,42.3,8.4,20.8,0.0
2014_11_HOU_CLE,2014,11,CLE,2014-11-16 13:00:00,36.1,10.8,17.2,0.0
2014_14_IND_CLE,2014,14,CLE,2014-12-07 13:00:00,35.8,11.3,20.1,0.0
2014_15_CIN_CLE,2014,15,CLE,2014-12-14 13:00:00,40.9,7.0,18.6,0.0
2015_02_TEN_CLE,2015,2,CLE,2015-09-20 13:00:00,64.5,8.4,17.4,0.0
2015_03_OAK_CLE,2015,3,CLE,2015-09-27 13:00:00,67.5,10.0,21.7,0.0
2015_06_DEN_CLE,2015,6,CLE,2015-10-18 13:00:00,44.8,14.6,27.7,0.004
2015_08_ARI_CLE,2015,8,CLE,2015-11-01 13:00:00,57.8,16.3,28.0,0.0
2015_12_BAL_CLE,2015,12,CLE,2015-11-30 20:00:00,41.8,9.0,16.1,0.0
2015_13_CIN_CLE,2015,13,CLE,2015-12-06 13:00:00,44.8,6.4,13.4,0.0
2015_14_SF_CLE,2015,14,CLE,2015-12-13 13:00:00,61.0,11.0,18.3,0.0
2015_17_PIT_CLE,2015,17,CLE,2016-01-03 13:00:00,33.9,14.0,24.4,0.0
2016_02_BAL_CLE,2016,2,CLE,2016-09-18 13:00:00,76.3,4.0,13.6,0.0
2016_05_NE_CLE,2016,5,CLE,2016-10-09 13:00:00,56.1,10.8,19.2,0.0
2016_08_NYJ_CLE,2016,8,CLE,2016-10-30 13:00:00,51.7,8.2,17.0,0.043
2016_09_DAL_CLE,2016,9,CLE,2016-11-06 13:00:00,58.7,1.7,8.1,0.0
2016_11_PIT_CLE,2016,11,CLE,2016-11-20 13:00:00,35.6,22.1,39.4,0.0
2016_12_NYG_CLE,2016,12,CLE,2016-11-27 13:00:00,44.8,10.6,16.3,0.0
2016_14_CIN_CLE,2016,14,CLE,2016-12-11 13:00:00,30.4,12.9,22.6,0.004
2016_16_SD_CLE,2016,16,CLE,2016-12-24 13:00:00,36.9,9.4,19.9,0.0
2017_01_PIT_CLE,2017,1,CLE,2017-09-10 13:00:00,65.3,7.4,15.4,0.0
2017_04_CIN_CLE,2017,4,CLE,2017-10-01 13:00:00,63.1,3.2,12.3,0.0
2017_05_NYJ_CLE,2017,5,CLE,2017-10-08 13:00:00,67.9,7.5,15.2,0.0
2017_07_TEN_CLE,2017,7,CLE,2017-10-22 13:00:00,72.3,12.0,19.9,0.0
2017_08_MIN_CLE,2017,8,CLE,2017-10-29 21:00:00,46.0,15.6,24.4,0.004
2017_11_JAX_CLE,2017,11,CLE,2017-11-19 13:00:00,38.8,21.1,33.6,0.012
2017_14_GB_CLE,2017,14,CLE,2017-12-10 13:00:00,30.4,19.1,31.8,0.0
2017_15_BAL_CLE,2017,15,CLE,2017-12-17 13:00:00,36.6,5.0,11.4,0.0
2018_01_PIT_CLE,2018,1,CLE,2018-09-09 13:00:00,59.0,17.5,28.6,0.039
2018_03_NYJ_CLE,2018,3,CLE,2018-09-20 20:00:00,78.4,11.9,14.1,0.0
2018_05_BAL_CLE,2018,5,CLE,2018-10-07 13:00:00,67.0,9.5,17.9,0.0
2018_06_LAC_CLE,2018,6,CLE,2018-10-14 13:00:00,54.0,5.7,15.4,0.0
2018_09_KC_CLE,2018,9,CLE,2018-11-04 13:00:00,53.4,14.4,24.2,0.0
2018_10_ATL_CLE,2018,10,CLE,2018-11-11 13:00:00,37.4,10.0,18.6,0.0
2018_14_CAR_CLE,2018,14,CLE,2018-12-09 13:00:00,28.2,1.6,10.1,0.0
2018_16_CIN_CLE,2018,16,CLE,2018-12-23 13:00:00,39.6,9.1,15.4,0.0
2019_01_TEN_CLE,2019,1,CLE,2019-09-08 13:00:00,68.1,11.2,20.1,0.0
2019_03_LA_CLE,2019,3,CLE,2019-09-22 20:00:00,76.2,8.3,11.9,0.0
2019_06_SEA_CLE,2019,6,CLE,2019-10-13 13:00:00,61.2,16.5,26.8,0.0
2019_10_BUF_CLE,2019,10,CLE,2019-11-10 13:00:00,48.6,10.5,18.6,0.0
2019_11_PIT_CLE,2019,11,CLE,2019-11-14 20:00:00,36.0,10.9,15.0,0.0
2019_12_MIA_CLE,2019,12,CLE,2019-11-24 13:00:00,40.1,14.9,26.6,0.0
2019_14_CIN_CLE,2019,14,CLE,2019-12-08 13:00:00,46.1,16.7,26.8,0.0
2019_16_BAL_CLE,2019,16,CLE,2019-12-22 13:00:00,46.9,10.9,17.7,0.0
2020_02_CIN_CLE,2020,2,CLE,2020-09-17 20:00:00,62.6,8.2,13.0,0.0
2020_03_WAS_CLE,2020,3,CLE,2020-09-27 13:00:00,78.3,14.2,23.7,0.0
2020_05_IND_CLE,2020,5,CLE,2020-10-11 16:00:00,61.0,16.7,27.1,0.0
2020_08_LV_CLE,2020,8,CLE,2020-11-01 13:00:00,46.0,29.7,47.6,0.004
2020_10_HOU_CLE,2020,10,CLE,2020-11-15 13:00:00,54.7,25.0,42.1,0.004
2020_11_PHI_CLE,2020,11,CLE,2020-11-22 13:00:00,40.5,8.2,16.3,0.055
2020_14_BAL_CLE,2020,14,CLE,2020-12-14 20:00:00,33.4,16.3,28.2,0.0
2020_17_PIT_CLE,2020,17,CLE,2021-01-03 13:00:00,37.6,12.1,19.2,0.004
2021_02_HOU_CLE,2021,2,CLE,2021-09-19 13:00:00,75.5,9.2,17.2,0.0
2021_03_CHI_CLE,2021,3,CLE,2021-09-26 13:00:00,67.3,15.7,25.9,0.0
2021_06_ARI_CLE,2021,6,CLE,2021-10-17 16:00:00,57.1,15.5,27.1,0.0
2021_07_DEN_CLE,2021,7,CLE,2021-10-21 20:00:00,57.2,20.1,34.7,0.0
2021_08_PIT_CLE,2021,8,CLE,2021-10-31 13:00:00,54.3,17.2,29.1,0.0
2021_11_DET_CLE,2021,11,CLE,2021-11-21 13:00:00,44.8,12.2,18.1,0.016
2021_14_BAL_CLE,2021,14,CLE,2021-12-12 13:00:00,43.3,15.0,24.2,0.0
2021_15_LV_CLE,2021,15,CLE,2021-12-20 17:00:00,41.3,9.9,18.1,0.0
2021_18_CIN_CLE,2021,18,CLE,2022-01-09 13:00:00,37.6,19.9,30.0,0.004
2022_02_NYJ_CLE,2022,2,CLE,2022-09-18 13:00:00,80.4,13.1,20.6,0.0
2022_03_PIT_CLE,2022,3,CLE,2022-09-22 20:00:00,59.5,18.2,29.8,0.0
2022_05_LAC_CLE,2022,5,CLE,2022-10-09 13:00:00,58.2,13.7,22.6,0.0
2022_06_NE_CLE,2022,6,CLE,2022-10-16 13:00:00,61.5,10.1,19.7,0.0
2022_08_CIN_CLE,2022,8,CLE,2022-10-31 20:00:00,58.0,7.2,11.9,0.0
2022_12_TB_CLE,2022,12,CLE,2022-11-27 13:00:00,53.9,16.9,28.0,0.02
2022_15_BAL_CLE,2022,15,CLE,2022-12-17 16:00:00,33.6,15.1,24.6,0.0
2022_16_NO_CLE,2022,16,CLE,2022-12-24 13:00:00,5.0,28.0,45.9,0.0
2023_01_CIN_CLE,2023,1,CLE,2023-09-10 13:00:00,68.4,7.6,10.7,0.0
2023_03_TEN_CLE,2023,3,CLE,2023-09-24 13:00:00,62.6,15.0,19.7,0.0
2023_04_BAL_CLE,2023,4,CLE,2023-10-01 13:00:00,68.1,9.2,13.0,0.0
2023_06_SF_CLE,2023,6,CLE,2023-10-15 13:00:00,52.3,15.9,21.5,0.004
2023_09_ARI_CLE,2023,9,CLE,2023-11-05 13:00:00,51.3,6.6,9.8,0.0
2023_11_PIT_CLE,2023,11,CLE,2023-11-19 13:00:00,46.0,12.9,17.9,0.0
2023_14_JAX_CLE,2023,14,CLE,2023-12-10 13:00:00,38.8,11.4,17.7,0.0
2023_15_CHI_CLE,2023,15,CLE,2023-12-17 13:00:00,43.9,19.5,25.7,0.039
2023_17_NYJ_CLE,2023,17,CLE,2023-12-28 20:00:00,42.8,8.0,8.9,0.0
2024_01_DAL_CLE,2024,1,CLE,2024-09-08 16:00:00,63.6,13.5,17.4,0.0
2024_03_NYG_CLE,2024,3,CLE,2024-09-22 13:00:00,79.5,0.7,4.5,0.0
2024_07_CIN_CLE,2024,7,CLE,2024-10-20 13:00:00,62.9,8.6,10.5,0.0
2024_08_BAL_CLE,2024,8,CLE,2024-10-27 13:00:00,52.9,3.1,11.0,0.0
2024_09_LAC_CLE,2024,9,CLE,2024-11-03 13:00:00,56.8,9.2,13.6,0.0
2024_12_PIT_CLE,2024,12,CLE,2024-11-21 20:00:00,37.0,13.5,20.1,0.02
2024_15_KC_CLE,2024,15,CLE,2024-12-15 13:00:00,39.3,18.4,28.4,0.008
2024_17_MIA_CLE,2024,17,CLE,2024-12-29 16:00:00,50.6,14.0,17.0,0.031
2025_01_CIN_CLE,2025,1,CLE,2025-09-07 13:00:00,61.1,8.1,13.4,0.0
2025_03_GB_CLE,2025,3,CLE,2025-09-21 13:00:00,77.8,7.4,11.6,0.0
2025_05_MIN_CLE,2025,5,CLE,2025-10-05 09:00:00,65.5,7.7,11.9,0.0
2025_07_MIA_CLE,2025,7,CLE,2025-10-19 13:00:00,61.8,18.7,25.7,0.13
2025_11_BAL_CLE,2025,11,CLE,2025-11-16 16:00:00,42.8,21.4,31.3,0.008
2025_13_SF_CLE,2025,13,CLE,2025-11-30 13:00:00,34.2,24.2,35.3,0.0
2025_14_TEN_CLE,2025,14,CLE,2025-12-07 13:00:00,33.1,4.7,7.8,0.012
2025_16_BUF_CLE,2025,16,CLE,2025-12-21 13:00:00,27.1,16.6,23.5,0.0
2025_17_PIT_CLE,2025,17,CLE,2025-12-28 13:00:00,42.8,13.2,15.9,0.016
2021_03_PHI_DAL,2021,3,DAL,2021-09-27 19:00:00,82.4,4.7,11.9,0.0
2022_08_CHI_DAL,2022,8,DAL,2022-10-30 12:00:00,67.9,7.7,15.4,0.0
2023_02_NYJ_DAL,2023,2,DAL,2023-09-17 15:00:00,86.3,4.7,12.8,0.0
2013_01_BAL_DEN,2013,1,DEN,2013-09-05 18:00:00,89.2,7.1,17.0,0.0
2013_03_OAK_DEN,2013,3,DEN,2013-09-23 18:00:00,63.6,6.0,21.9,0.0
2013_04_PHI_DEN,2013,4,DEN,2013-09-29 14:00:00,73.6,3.8,14.1,0.0
2013_06_JAX_DEN,2013,6,DEN,2013-10-13 14:00:00,64.0,6.7,17.0,0.0
2013_08_WAS_DEN,2013,8,DEN,2013-10-27 14:00:00,65.6,0.7,9.4,0.0
2013_11_KC_DEN,2013,11,DEN,2013-11-17 18:00:00,46.9,8.3,10.7,0.0
2013_14_TEN_DEN,2013,14,DEN,2013-12-08 14:00:00,16.5,4.1,8.3,0.0
2013_15_SD_DEN,2013,15,DEN,2013-12-12 18:00:00,31.6,2.9,8.5,0.0
2013_19_SD_DEN,2013,19,DEN,2014-01-12 14:00:00,36.2,12.8,23.9,0.0
2013_20_NE_DEN,2013,20,DEN,2014-01-19 13:00:00,51.6,5.4,14.3,0.0
2013_21_SEA_DEN,2013,21,DEN,2014-02-02 16:00:00,22.5,1.8,7.6,0.0
2014_01_IND_DEN,2014,1,DEN,2014-09-07 18:00:00,78.7,2.9,11.6,0.0
2014_02_KC_DEN,2014,2,DEN,2014-09-14 14:00:00,80.9,2.9,13.6,0.0
2014_05_ARI_DEN,2014,5,DEN,2014-10-05 14:00:00,71.7,8.0,19.0,0.0
2014_07_SF_DEN,2014,7,DEN,2014-10-19 18:00:00,66.2,4.5,8.3,0.0
2014_08_SD_DEN,2014,8,DEN,2014-10-23 18:00:00,68.7,5.4,7.2,0.0
2014_12_MIA_DEN,2014,12,DEN,2014-11-23 14:00:00,39.5,6.3,19.7,0.004
2014_14_BUF_DEN,2014,14,DEN,2014-12-07 14:00:00,55.3,4.7,11.6,0.0
2014_17_OAK_DEN,2014,17,DEN,2014-12-28 14:00:00,28.5,3.2,6.7,0.0
2014_19_IND_DEN,2014,19,DEN,2015-01-11 14:00:00,35.9,2.5,5.4,0.0
2015_01_BAL_DEN,2015,1,DEN,2015-09-13 14:00:00,88.2,3.0,12.8,0.0
2015_04_MIN_DEN,2015,4,DEN,2015-10-04 14:00:00,65.1,7.5,17.9,0.0
2015_08_GB_DEN,2015,8,DEN,2015-11-01 18:00:00,61.6,3.6,6.3,0.0
2015_10_KC_DEN,2015,10,DEN,2015-11-15 14:00:00,58.3,2.5,10.1,0.0
2015_12_NE_DEN,2015,12,DEN,2015-11-29 18:00:00,22.3,4.2,5.1,0.0
2015_14_OAK_DEN,2015,14,DEN,2015-12-13 14:00:00,40.7,4.5,9.4,0.0
2015_16_CIN_DEN,2015,16,DEN,2015-12-28 18:00:00,17.7,0.4,3.8,0.0
2015_17_SD_DEN,2015,17,DEN,2016-01-03 14:00:00,38.4,3.4,7.2,0.0
2015_19_PIT_DEN,2015,19,DEN,2016-01-17 14:00:00,34.1,2.6,5.8,0.0
2015_20_NE_DEN,2015,20,DEN,2016-01-24 13:00:00,40.8,4.3,9.6,0.0
2015_21_CAR_DEN,2015,21,DEN,2016-02-07 16:00:00,30.1,6.3,9.2,0.0
2016_01_CAR_DEN,2016,1,DEN,2016-09-08 18:00:00,85.0,8.2,14.5,0.0
2016_02_IND_DEN,2016,2,DEN,2016-09-18 14:00:00,83.8,1.4,11.2,0.0
2016_05_ATL_DEN,2016,5,DEN,2016-10-09 14:00:00,73.8,4.0,13.9,0.0
2016_07_HOU_DEN,2016,7,DEN,2016-10-24 18:00:00,70.9,4.3,12.8,0.0
2016_08_SD_DEN,2016,8,DEN,2016-10-30 14:00:00,74.2,5.3,15.4,0.0
2016_12_KC_DEN,2016,12,DEN,2016-11-27 18:00:00,41.2,6.1,18.1,0.0
2016_15_NE_DEN,2016,15,DEN,2016-12-18 14:00:00,23.4,2.5,5.1,0.0
2016_17_OAK_DEN,2016,17,DEN,2017-01-01 14:00:00,46.4,5.8,14.3,0.0
2017_01_LAC_DEN,2017,1,DEN,2017-09-11 20:00:00,70.6,10.3,15.4,0.0
2017_02_DAL_DEN,2017,2,DEN,2017-09-17 14:00:00,69.1,4.3,18.8,0.008
2017_04_OAK_DEN,2017,4,DEN,2017-10-01 14:00:00,71.4,9.9,17.4,0.031
2017_06_NYG_DEN,2017,6,DEN,2017-10-15 18:00:00,53.3,6.2,10.1,0.0
2017_10_NE_DEN,2017,10,DEN,2017-11-12 18:00:00,43.9,5.4,7.6,0.0
2017_11_CIN_DEN,2017,11,DEN,2017-11-19 14:00:00,60.3,4.9,15.9,0.0
2017_14_NYJ_DEN,2017,14,DEN,2017-12-10 14:00:00,58.6,2.2,8.7,0.0
2017_17_KC_DEN,2017,17,DEN,2017-12-31 14:00:00,22.4,9.6,20.1,0.0
2018_01_SEA_DEN,2018,1,DEN,2018-09-09 14:00:00,83.9,2.8,16.3,0.0
2018_02_OAK_DEN,2018,2,DEN,2018-09-16 14:00:00,91.1,5.9,14.5,0.0
2018_04_KC_DEN,2018,4,DEN,2018-10-01 18:00:00,63.7,2.9,11.6,0.0
2018_06_LA_DEN,2018,6,DEN,2018-10-14 14:00:00,26.8,4.3,13.9,0.008
2018_09_HOU_DEN,2018,9,DEN,2018-11-04 14:00:00,52.4,7.3,15.9,0.0
2018_12_PIT_DEN,2018,12,DEN,2018-11-25 14:00:00,38.8,5.8,14.1,0.0
2018_15_CLE_DEN,2018,15,DEN,2018-12-15 18:00:00,37.9,7.7,4.7,0.0
2018_17_LAC_DEN,2018,17,DEN,2018-12-30 14:00:00,51.4,7.6,14.1,0.0
2019_02_CHI_DEN,2019,2,DEN,2019-09-15 14:00:00,89.6,6.5,15.4,0.0
2019_04_JAX_DEN,2019,4,DEN,2019-09-29 14:00:00,85.2,15.9,30.2,0.0
2019_06_TEN_DEN,2019,6,DEN,2019-10-13 14:00:00,68.5,2.3,9.4,0.0
2019_07_KC_DEN,2019,7,DEN,2019-10-17 18:00:00,64.9,6.7,14.3,0.0
2019_09_CLE_DEN,2019,9,DEN,2019-11-03 14:00:00,47.4,1.8,4.9,0.0
2019_13_LAC_DEN,2019,13,DEN,2019-12-01 14:00:00,25.3,5.6,7.6,0.0
2019_16_DET_DEN,2019,16,DEN,2019-12-22 14:00:00,55.1,5.1,10.5,0.0
2019_17_OAK_DEN,2019,17,DEN,2019-12-29 14:00:00,29.0,8.2,15.2,0.0
2020_01_TEN_DEN,2020,1,DEN,2020-09-14 20:00:00,67.5,6.6,8.1,0.0
2020_03_TB_DEN,2020,3,DEN,2020-09-27 14:00:00,56.7,6.3,15.4,0.0
2020_07_KC_DEN,2020,7,DEN,2020-10-25 14:00:00,18.1,11.2,22.6,0.012
2020_08_LAC_DEN,2020,8,DEN,2020-11-01 14:00:00,62.8,11.1,20.6,0.0
2020_11_MIA_DEN,2020,11,DEN,2020-11-22 14:00:00,44.3,4.1,11.2,0.0
2020_12_NO_DEN,2020,12,DEN,2020-11-29 14:00:00,37.0,3.1,11.4,0.0
2020_15_BUF_DEN,2020,15,DEN,2020-12-19 14:00:00,43.9,13.2,28.4,0.0
2020_17_LV_DEN,2020,17,DEN,2021-01-03 14:00:00,48.5,7.4,14.1,0.0
2021_03_NYJ_DEN,2021,3,DEN,2021-09-26 14:00:00,87.4,7.4,17.0,0.0
2021_04_BAL_DEN,2021,4,DEN,2021-10-03 14:00:00,75.6,3.4,12.5,0.0
2021_06_LV_DEN,2021,6,DEN,2021-10-17 14:00:00,70.7,5.4,13.2,0.0
2021_08_WAS_DEN,2021,8,DEN,2021-10-31 14:00:00,43.0,3.3,11.0,0.0
2021_10_PHI_DEN,2021,10,DEN,2021-11-14 14:00:00,68.6,4.3,10.3,0.0
2021_12_LAC_DEN,2021,12,DEN,2021-11-28 14:00:00,65.3,3.5,15.0,0.0
2021_14_DET_DEN,2021,14,DEN,2021-12-12 14:00:00,59.0,2.0,7.8,0.0
2021_15_CIN_DEN,2021,15,DEN,2021-12-19 14:00:00,57.7,4.0,14.8,0.0
2021_18_KC_DEN,2021,18,DEN,2022-01-08 14:00:00,35.1,3.4,11.9,0.0
2022_02_HOU_DEN,2022,2,DEN,2022-09-18 14:00:00,83.2,6.1,14.3,0.0
2022_03_SF_DEN,2022,3,DEN,2022-09-25 18:00:00,72.4,6.4,15.7,0.0
2022_05_IND_DEN,2022,5,DEN,2022-10-06 18:00:00,68.5,2.9,11.0,0.0
2022_07_NYJ_DEN,2022,7,DEN,2022-10-23 14:00:00,65.8,19.4,33.6,0.0
2022_11_LV_DEN,2022,11,DEN,2022-11-20 14:00:00,49.6,6.1,12.5,0.0
2022_14_KC_DEN,2022,14,DEN,2022-12-11 14:00:00,58.6,12.5,20.8,0.0
2022_15_ARI_DEN,2022,15,DEN,2022-12-18 14:00:00,39.7,4.1,10.7,0.0
2022_18_LAC_DEN,2022,18,DEN,2023-01-08 14:00:00,43.3,4.6,6.0,0.0
2023_01_LV_DEN,2023,1,DEN,2023-09-10 14:00:00,70.0,7.4,21.5,0.0
2023_02_WAS_DEN,2023,2,DEN,2023-09-17 14:00:00,79.2,2.9,10.5,0.0
2023_05_NYJ_DEN,2023,5,DEN,2023-10-08 14:00:00,76.1,6.6,15.2,0.0
2023_07_GB_DEN,2023,7,DEN,2023-10-22 14:00:00,73.9,7.0,15.9,0.0
2023_08_KC_DEN,2023,8,DEN,2023-10-29 14:00:00,21.5,2.9,5.4,0.0
2023_11_MIN_DEN,2023,11,DEN,2023-11-19 18:00:00,48.7,5.6,10.3,0.0
2023_12_CLE_DEN,2023,12,DEN,2023-11-26 14:00:00,37.8,4.6,11.4,0.0
2023_16_NE_DEN,2023,16,DEN,2023-12-24 18:00:00,26.7,4.5,11.0,0.0
2023_17_LAC_DEN,2023,17,DEN,2023-12-31 14:00:00,39.2,3.2,9.6,0.0
2024_02_PIT_DEN,2024,2,DEN,2024-09-15 14:00:00,86.0,4.6,16.1,0.0
2024_05_LV_DEN,2024,5,DEN,2024-10-06 14:00:00,72.5,9.3,19.2,0.0
2024_06_LAC_DEN,2024,6,DEN,2024-10-13 14:00:00,66.7,7.5,17.0,0.0
2024_08_CAR_DEN,2024,8,DEN,2024-10-27 14:00:00,77.8,3.6,10.1,0.0
2024_11_ATL_DEN,2024,11,DEN,2024-11-17 14:00:00,48.2,5.5,13.4,0.0
2024_13_CLE_DEN,2024,13,DEN,2024-12-02 18:00:00,34.3,0.7,3.4,0.0
2024_15_IND_DEN,2024,15,DEN,2024-12-15 14:00:00,51.3,4.9,12.5,0.0
2024_18_KC_DEN,2024,18,DEN,2025-01-05 14:00:00,26.8,1.2,9.2,0.0
2025_01_TEN_DEN,2025,1,DEN,2025-09-07 14:00:00,82.3,1.5,14.5,0.0
2025_04_CIN_DEN,2025,4,DEN,2025-09-29 18:00:00,70.5,1.7,12.5,0.0
2025_07_NYG_DEN,2025,7,DEN,2025-10-19 14:00:00,72.8,2.8,9.6,0.0
2025_08_DAL_DEN,2025,8,DEN,2025-10-26 14:00:00,71.4,3.4,10.1,0.0
2025_10_LV_DEN,2025,10,DEN,2025-11-06 18:00:00,58.6,6.7,21.9,0.0
2025_11_KC_DEN,2025,11,DEN,2025-11-16 14:00:00,69.3,3.0,9.8,0.0
2025_15_GB_DEN,2025,15,DEN,2025-12-14 14:00:00,55.5,1.1,8.1,0.0
2025_16_JAX_DEN,2025,16,DEN,2025-12-21 14:00:00,56.7,2.4,9.2,0.0
2025_18_LAC_DEN,2025,18,DEN,2026-01-04 14:00:00,66.3,2.3,12.5,0.0
2025_20_BUF_DEN,2025,20,DEN,2026-01-17 14:00:00,31.7,3.1,13.6,0.0
2025_21_NE_DEN,2025,21,DEN,2026-01-25 13:00:00,23.4,1.2,5.4,0.0
2013_02_WAS_GB,2013,2,GB,2013-09-15 12:00:00,57.5,1.8,5.1,0.071
2013_05_DET_GB,2013,5,GB,2013-10-06 12:00:00,59.7,7.9,19.5,0.0
2013_07_CLE_GB,2013,7,GB,2013-10-20 15:00:00,47.3,7.4,16.6,0.0
2013_09_CHI_GB,2013,9,GB,2013-11-04 19:00:00,48.2,11.9,23.0,0.008
2013_10_PHI_GB,2013,10,GB,2013-11-10 12:00:00,42.3,11.0,24.4,0.0
2013_12_MIN_GB,2013,12,GB,2013-11-24 12:00:00,19.7,8.7,19.5,0.0
2013_14_ATL_GB,2013,14,GB,2013-12-08 12:00:00,11.4,4.0,12.3,0.0
2013_16_PIT_GB,2013,16,GB,2013-12-22 15:00:00,20.5,12.3,26.8,0.0
2013_18_SF_GB,2013,18,GB,2014-01-05 15:00:00,5.6,9.8,19.2,0.0
