ts,source,season,week,home,away,home_spread,total,home_ml,away_ml,spread_odds_home,spread_odds_away,over_odds,under_odds,start,game_id
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,IND,HOU,-2.5,43.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_HOU_IND
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,MIA,KC,-11.5,45.5,575.0,-850.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,NYG,TEN,3.0,40.5,-155.0,130.0,-108.0,-112.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,WAS,SEA,-7.0,40.5,245.0,-305.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-166.0,140.0,-108.0,-112.0,-112.0,-108.0,,2026_03_NE_JAX
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,DAL,BAL,-3.0,52.5,130.0,-155.0,-110.0,-110.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,NO,LV,3.0,44.5,-192.0,160.0,-122.0,102.0,-102.0,-118.0,,2026_03_LV_NO
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-22T19-28-16Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,180.0,-218.0,-115.0,-105.0,-115.0,-105.0,,2026_03_PHI_CHI
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,GB,ATL,6.0,44.5,-290.0,235.0,-112.0,-108.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-340.0,270.0,-112.0,-108.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,IND,HOU,-2.5,43.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_HOU_IND
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,MIA,KC,-11.5,45.5,575.0,-850.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,NYG,TEN,3.0,40.5,-155.0,130.0,-108.0,-112.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,WAS,SEA,-7.0,40.5,245.0,-305.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-166.0,140.0,-108.0,-112.0,-112.0,-108.0,,2026_03_NE_JAX
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,DAL,BAL,-3.0,52.5,130.0,-155.0,-110.0,-110.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,NO,LV,3.0,44.5,-192.0,160.0,-122.0,102.0,-102.0,-118.0,,2026_03_LV_NO
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-22T20-11-12Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-115.0,-105.0,,2026_03_PHI_CHI
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,GB,ATL,6.0,43.5,-278.0,225.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,IND,HOU,-2.5,43.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_HOU_IND
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,MIA,KC,-11.5,45.5,575.0,-850.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,39.5,-135.0,114.0,-120.0,100.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,WAS,SEA,-7.0,40.5,245.0,-305.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-162.0,136.0,-105.0,-115.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-192.0,160.0,-122.0,102.0,-118.0,-102.0,,2026_03_LV_NO
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-22T22-45-44Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-270.0,220.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,MIA,KC,-11.5,45.5,575.0,-850.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,NYG,TEN,3.0,39.5,-135.0,114.0,102.0,-122.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,164.0,-198.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-118.0,-102.0,,2026_03_LV_NO
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T01-19-26Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,GB,ATL,5.5,43.5,-270.0,220.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,MIA,KC,-11.5,45.5,600.0,-900.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,NYG,TEN,3.0,39.5,-135.0,114.0,102.0,-122.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-118.0,-102.0,,2026_03_LV_NO
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T02-10-29Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-270.0,220.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,MIA,KC,-11.5,45.5,600.0,-900.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,NYG,TEN,2.5,39.5,-135.0,114.0,-120.0,100.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-108.0,-112.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-118.0,-102.0,,2026_03_LV_NO
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T03-10-34Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,GB,ATL,5.5,43.5,-270.0,220.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,MIA,KC,-11.5,45.5,600.0,-900.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,39.5,-135.0,114.0,-120.0,100.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-108.0,-112.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,NO,LV,3.0,44.5,-185.0,154.0,-122.0,102.0,-102.0,-118.0,,2026_03_LV_NO
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T06-11-26Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-270.0,220.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,MIA,KC,-11.5,45.5,600.0,-900.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,NYG,TEN,2.5,39.5,-135.0,114.0,-120.0,100.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-108.0,-112.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,NO,LV,3.0,44.5,-185.0,154.0,-122.0,102.0,-102.0,-118.0,,2026_03_LV_NO
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T06-12-53Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-265.0,215.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,MIA,KC,-11.5,45.5,600.0,-900.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,NYG,TEN,2.5,39.5,-135.0,114.0,-120.0,100.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-108.0,-112.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,NO,LV,3.0,44.5,-185.0,154.0,-122.0,102.0,-102.0,-118.0,,2026_03_LV_NO
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T07-10-32Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-265.0,215.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,100.0,-120.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-305.0,245.0,-110.0,-110.0,-115.0,-105.0,,2026_03_NYJ_DET
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,IND,HOU,-3.0,42.5,124.0,-148.0,-118.0,-102.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,MIA,KC,-11.5,45.5,600.0,-900.0,-112.0,-108.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,NYG,TEN,2.5,39.5,-135.0,114.0,-120.0,100.0,-110.0,-110.0,,2026_03_TEN_NYG
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,160.0,-192.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,WAS,SEA,-7.0,40.5,240.0,-298.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-108.0,-112.0,-110.0,-110.0,,2026_03_NE_JAX
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-485.0,370.0,-105.0,-115.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,100.0,-120.0,-110.0,-110.0,-112.0,-108.0,,2026_03_MIN_TB
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,150.0,-180.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,NO,LV,3.0,44.5,-185.0,154.0,-122.0,102.0,-102.0,-118.0,,2026_03_LV_NO
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,DEN,LA,-2.5,45.5,120.0,-142.0,-105.0,-115.0,-110.0,-110.0,,2026_03_LA_DEN
2026-09-23T08-10-24Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-110.0,-110.0,-112.0,-108.0,,2026_03_PHI_CHI
2026-09-23T09-10-34Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-265.0,215.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ATL_GB
